area_code_list,bounds_east,bounds_north,bounds_south,bounds_west,common_city_list,county,housing_units,land_area_in_sqmi,lat,lng,major_city,median_home_value,median_household_income,occupied_housing_units,population,population_density,post_office_city,radius_in_miles,water_area_in_sqmi,zipcode,zipcode_type
['360'],-122.443746,48.458676,48.359145,-122.575982,['La Conner'],Skagit County,2227.0,18.33,48.41,-122.53,La Conner,304300.0,51799.0,1873.0,4134.0,225.0,"La Conner, WA",5.0,2.19,98257,Standard
[],-122.008382,48.123455,47.977858,-122.125612,['Lake Stevens'],Snohomish County,11341.0,28.84,48.0,-122.1,Lake Stevens,272900.0,77590.0,10718.0,30524.0,1058.0,"Lake Stevens, WA",9.0,1.81,98258,Standard
['360'],-122.355838,48.10598,47.978369,-122.538287,['Langley'],Island County,3285.0,26.43,48.03,-122.44,Langley,396900.0,59931.0,2512.0,5278.0,200.0,"Langley, WA",7.0,6.53,98260,Standard
['360'],-122.794267,48.576201,48.412475,-122.952926,['Lopez Island'],San Juan County,2410.0,29.81,48.5,-122.9,Lopez Island,498300.0,50278.0,1204.0,2383.0,80.0,"Lopez Island, WA",8.0,24.6,98261,Standard
['360'],-122.578542,48.748832,48.640357,-122.722297,['Lummi Island'],Whatcom County,964.0,9.25,48.7,-122.8,Lummi Island,400000.0,70625.0,479.0,964.0,104.0,"Lummi Island, WA",14.0,0.32,98262,Standard
['360'],-122.329592,49.002457,48.858872,-122.574382,['Lynden'],Whatcom County,7254.0,57.05,48.9,-122.4,Lynden,279000.0,57026.0,6889.0,18893.0,331.0,"Lynden, WA",8.0,0.99,98264,Standard
['360'],-122.031552,49.002092,48.90561,-122.222369,['Maple Falls'],Whatcom County,1655.0,23.95,48.95,-122.08,Maple Falls,136900.0,41015.0,1310.0,3642.0,152.0,"Maple Falls, WA",7.0,0.28,98266,Standard
[],-121.001409,48.642579,48.295548,-121.566997,['Marblemount'],Skagit County,477.0,347.51,48.6,-121.4,Marblemount,181000.0,35625.0,244.0,534.0,2.0,"Marblemount, WA",9.0,2.36,98267,Standard
['360'],-122.109388,48.097998,48.020006,-122.184725,['Marysville'],Snohomish County,17093.0,14.31,48.06,-122.16,Marysville,242100.0,65130.0,16219.0,45899.0,3208.0,"Marysville, WA",5.0,0.17,98270,Standard
['360'],-122.111844,48.167107,48.024518,-122.368688,"['Marysville', 'Tulalip']",Snohomish County,10496.0,46.6,48.1,-122.2,Marysville,234800.0,66188.0,9697.0,27184.0,583.0,"Marysville, WA",7.0,4.97,98271,Standard
['360'],-121.711329,47.965248,47.775284,-122.047575,['Monroe'],Snohomish County,9398.0,109.28,47.9,-121.8,Monroe,282900.0,78070.0,8822.0,27942.0,256.0,"Monroe, WA",14.0,0.77,98272,Standard
['360'],-122.191436,48.501219,48.297535,-122.51507,['Mount Vernon'],Skagit County,10954.0,84.09,48.4,-122.4,Mount Vernon,238800.0,48350.0,10248.0,28717.0,341.0,"Mount Vernon, WA",14.0,4.82,98273,Standard
['360'],-121.935609,48.429924,48.297254,-122.336085,['Mount Vernon'],Skagit County,7377.0,141.1,48.4,-122.1,Mount Vernon,261900.0,61829.0,6362.0,16613.0,118.0,"Mount Vernon, WA",16.0,2.61,98274,Standard
[],-122.260699,47.956435,47.874403,-122.332038,['Mukilteo'],Snohomish County,8548.0,7.63,47.91,-122.3,Mukilteo,439400.0,93717.0,8058.0,20256.0,2654.0,"Mukilteo, WA",4.0,1.0,98275,Standard
['360'],-122.496765,48.417855,48.230919,-122.768716,['Oak Harbor'],Island County,16752.0,56.42,48.3,-122.7,Oak Harbor,243400.0,53556.0,15071.0,37823.0,670.0,"Oak Harbor, WA",12.0,14.74,98277,Standard
['360'],-122.73484,48.681359,48.585443,-122.899166,['Olga'],San Juan County,680.0,14.03,48.7,-122.8,Olga,594700.0,52292.0,328.0,608.0,43.0,"Olga, WA",9.0,9.19,98279,Standard
['360'],-123.004856,49.002154,48.971295,-123.090546,['Point Roberts'],Whatcom County,2068.0,4.89,48.99,-123.06,Point Roberts,221800.0,39500.0,678.0,1314.0,269.0,"Point Roberts, WA",2.0,1.69,98281,Standard
['360'],-122.353545,48.275296,48.050777,-122.54694,"['Camano Island', 'Stanwood']",Island County,8485.0,39.76,48.2,-122.4,Camano Island,317600.0,65601.0,6626.0,15661.0,394.0,"Camano Island, WA",11.0,16.98,98282,Standard
['360'],-120.95884,49.001412,48.430183,-121.63006,['Rockport'],Skagit County,297.0,547.9,48.5,-121.6,Rockport,168700.0,59083.0,205.0,434.0,1.0,"Rockport, WA",11.0,26.87,98283,Standard
['360'],-121.868872,48.730685,48.399867,-122.36276,['Sedro Woolley'],Skagit County,10142.0,282.58,48.5,-122.1,Sedro Woolley,229200.0,60784.0,9262.0,24331.0,86.0,"Sedro Woolley, WA",19.0,6.94,98284,Standard
['360'],-121.722518,48.059218,47.822361,-122.171935,['Snohomish'],Snohomish County,13141.0,118.42,47.9,-122.0,Snohomish,349300.0,76489.0,12070.0,32714.0,276.0,"Snohomish, WA",13.0,2.85,98290,Standard
['360'],-122.203917,48.308495,48.119252,-122.405747,['Stanwood'],Snohomish County,8779.0,74.5,48.2,-122.3,Stanwood,300900.0,72457.0,7938.0,20987.0,282.0,"Stanwood, WA",10.0,5.65,98292,Standard
['360'],-121.628066,47.974633,47.776911,-121.849653,['Sultan'],Snohomish County,2568.0,60.0,47.91,-121.75,Sultan,207000.0,60707.0,2345.0,6595.0,110.0,"Sultan, WA",7.0,0.29,98294,Standard
['360'],-122.136538,49.002494,48.920569,-122.34065,['Sumas'],Whatcom County,989.0,28.87,48.9,-122.2,Sumas,236800.0,59750.0,890.0,2409.0,83.0,"Sumas, WA",7.0,0.15,98295,Standard
['360'],-122.012895,47.928318,47.77539,-122.187799,['Snohomish'],Snohomish County,9814.0,34.08,47.9,-122.1,Snohomish,404200.0,109355.0,9413.0,27956.0,820.0,"Snohomish, WA",9.0,0.65,98296,Standard
[],-122.622739,47.195957,47.120204,-122.759741,"['Anderson Island', 'Anderson Is']",Pierce County,1025.0,7.75,47.16,-122.71,Anderson Island,323500.0,43333.0,508.0,1037.0,134.0,"Anderson Island, WA",3.0,13.53,98303,Standard
['360'],-121.442427,47.00077,46.725533,-122.176032,['Ashford'],Pierce County,766.0,344.06,46.9,-121.8,Ashford,112000.0,33168.0,359.0,759.0,2.0,"Ashford, WA",24.0,4.01,98304,Standard
['360'],-124.25317,48.150197,47.969699,-124.62613,['Beaver'],Clallam County,228.0,119.85,48.1,-124.3,Beaver,106800.0,25547.0,168.0,358.0,3.0,"Beaver, WA",17.0,1.07,98305,Standard
"['206', '360']",-122.570447,47.621363,47.561773,-122.684555,['Bremerton'],Kitsap County,9061.0,5.96,47.59,-122.63,Bremerton,214900.0,47817.0,8252.0,18703.0,3137.0,"Bremerton, WA",2.0,2.67,98310,Standard
"['206', '360']",-122.585059,47.666588,47.596218,-122.691957,['Bremerton'],Kitsap County,10305.0,10.86,47.63,-122.63,Bremerton,227900.0,66706.0,9614.0,25880.0,2384.0,"Bremerton, WA",3.0,3.68,98311,Standard
['360'],-122.644467,47.658145,47.484004,-122.871119,['Bremerton'],Kitsap County,14105.0,61.46,47.6,-122.8,Bremerton,222900.0,55717.0,12253.0,30203.0,491.0,"Bremerton, WA",10.0,5.83,98312,Standard
['360'],-122.691651,47.773793,47.676886,-122.753174,['Silverdale'],Kitsap County,1281.0,11.11,47.71,-122.72,Silverdale,,42277.0,1191.0,6054.0,545.0,"Silverdale, WA",4.0,1.14,98315,Standard
['360'],-122.847441,47.797386,47.606095,-123.138892,['Brinnon'],Jefferson County,1384.0,97.63,47.7,-123.6,Brinnon,189300.0,39219.0,623.0,1250.0,13.0,"Brinnon, WA",50.0,1.69,98320,Standard
['360'],-121.948011,47.221172,47.041723,-122.144288,['Buckley'],Pierce County,5534.0,36.03,47.2,-122.1,Buckley,264000.0,70123.0,5294.0,15152.0,421.0,"Buckley, WA",8.0,0.45,98321,Standard
['360'],-121.62209,47.173504,46.858091,-122.10566,['Carbonado'],Pierce County,257.0,246.38,46.99,-121.98,Carbonado,186100.0,61250.0,239.0,702.0,3.0,"Carbonado, WA",5.0,1.18,98323,Standard
['360'],-122.73548,48.042229,47.890519,-122.821904,['Chimacum'],Jefferson County,871.0,30.08,47.97,-122.78,Chimacum,185800.0,62583.0,785.0,1848.0,61.0,"Chimacum, WA",7.0,0.23,98325,Standard
['360'],-123.934903,48.275262,48.018274,-124.736491,['Clallam Bay'],Clallam County,371.0,291.22,48.2,-124.4,Clallam Bay,150800.0,13750.0,254.0,1412.0,5.0,"Clallam Bay, WA",21.0,12.59,98326,Standard
['360'],-122.622523,47.126219,47.071705,-122.708438,['Dupont'],Pierce County,3271.0,6.87,47.1,-122.65,Dupont,301000.0,83171.0,3050.0,8267.0,1204.0,"Dupont, WA",4.0,2.21,98327,Standard
"['253', '360']",-121.917349,46.980329,46.760428,-122.421362,['Eatonville'],Pierce County,4329.0,211.9,46.9,-122.3,Eatonville,229900.0,57199.0,3841.0,10433.0,49.0,"Eatonville, WA",13.0,4.94,98328,Standard
['253'],-122.628041,47.411457,47.318284,-122.80205,['Gig Harbor'],Pierce County,4240.0,25.86,47.37,-122.72,Gig Harbor,248000.0,67958.0,3894.0,10545.0,408.0,"Gig Harbor, WA",6.0,5.61,98329,Standard
[],-122.125904,46.797317,46.752429,-122.217764,['Elbe'],Pierce County,81.0,6.53,46.76,-122.17,Elbe,,7684.0,69.0,149.0,23.0,"Elbe, WA",2.0,0.05,98330,Standard
['360'],-123.696439,48.042811,47.533372,-124.680289,['Forks'],Clallam County,2533.0,780.77,47.9,-124.3,Forks,134300.0,40788.0,2194.0,6261.0,8.0,"Forks, WA",41.0,48.42,98331,Standard
['253'],-122.538204,47.403675,47.325621,-122.687544,['Gig Harbor'],Pierce County,6494.0,20.91,47.36,-122.6,Gig Harbor,381200.0,86174.0,6019.0,15855.0,758.0,"Gig Harbor, WA",5.0,3.27,98332,Standard
['253'],-122.563107,47.281018,47.209219,-122.681141,['Fox Island'],Pierce County,1565.0,5.22,47.25,-122.63,Fox Island,462400.0,93188.0,1384.0,3633.0,696.0,"Fox Island, WA",3.0,9.63,98333,Standard
['253'],-122.540738,47.335318,47.250568,-122.719043,['Gig Harbor'],Pierce County,10477.0,22.31,47.29,-122.62,Gig Harbor,382000.0,76192.0,9817.0,24925.0,1117.0,"Gig Harbor, WA",5.0,10.37,98335,Standard
['360'],-121.99272,46.668914,46.464497,-122.241431,['Glenoma'],Lewis County,475.0,69.16,46.6,-122.1,Glenoma,150500.0,35924.0,413.0,970.0,14.0,"Glenoma, WA",10.0,0.03,98336,Standard
['360'],-122.607123,47.583662,47.553081,-122.652264,"['Bremerton', 'Gorst']",Kitsap County,3436.0,1.04,47.57,-122.64,Bremerton,178500.0,38826.0,2925.0,6697.0,6414.0,"Bremerton, WA",1.0,0.69,98337,Standard
['253'],-122.193405,47.089554,46.953977,-122.400201,['Graham'],Pierce County,9019.0,53.79,47.02,-122.29,Graham,231300.0,67680.0,8525.0,24098.0,448.0,"Graham, WA",7.0,0.34,98338,Standard
['360'],-122.711543,48.053008,47.983837,-122.791697,['Port Hadlock'],Jefferson County,1645.0,5.75,48.02,-122.76,Port Hadlock,166800.0,30932.0,1465.0,3326.0,578.0,"Port Hadlock, WA",5.0,1.02,98339,Standard
['360'],-122.51734,47.945057,47.870266,-122.625167,['Hansville'],Kitsap County,1531.0,8.69,47.91,-122.57,Hansville,289900.0,64333.0,1146.0,2537.0,292.0,"Hansville, WA",3.0,2.91,98340,Standard
[],-122.497773,47.765836,47.738671,-122.556183,['Indianola'],Kitsap County,758.0,2.4,47.75,-122.53,Indianola,356600.0,61477.0,588.0,1370.0,571.0,"Indianola, WA",2.0,0.82,98342,Standard
['360'],-122.466096,47.914507,47.739512,-122.600938,['Kingston'],Kitsap County,4089.0,27.59,47.8,-122.5,Kingston,298100.0,64988.0,3646.0,9297.0,337.0,"Kingston, WA",8.0,5.02,98346,Standard
['253'],-122.675341,47.345882,47.206768,-122.85295,"['Lakebay', 'Home']",Pierce County,2573.0,21.3,47.3,-122.8,Lakebay,235200.0,52802.0,1839.0,4614.0,217.0,"Lakebay, WA",8.0,20.89,98349,Standard
['253'],-122.711036,47.259248,47.141216,-122.851876,"['Longbranch', 'Lakebay']",Pierce County,725.0,8.55,47.2,-122.76,Longbranch,309100.0,49755.0,489.0,1115.0,130.0,"Longbranch, WA",4.0,10.99,98351,Standard
['253'],-122.293736,47.262249,47.237864,-122.336555,['Milton'],Pierce County,3084.0,2.41,47.25,-122.32,Milton,229600.0,63675.0,2904.0,6976.0,2897.0,"Milton, WA",2.0,0.04,98354,Standard
['360'],-121.71126,46.763046,46.588838,-122.317062,['Mineral'],Lewis County,385.0,189.69,46.7,-122.2,Mineral,129400.0,34174.0,284.0,628.0,3.0,"Mineral, WA",27.0,1.06,98355,Standard
['360'],-122.146449,46.665971,46.465695,-122.469137,['Morton'],Lewis County,1060.0,100.05,46.5,-122.2,Morton,143900.0,36884.0,895.0,2149.0,21.0,"Morton, WA",18.0,6.67,98356,Standard
['360'],-122.668738,48.103422,48.008191,-122.748345,['Nordland'],Jefferson County,611.0,10.68,48.06,-122.71,Nordland,417000.0,51146.0,432.0,897.0,84.0,"Nordland, WA",5.0,3.44,98358,Standard
['253'],-122.519009,47.475743,47.403149,-122.625133,['Olalla'],Kitsap County,1982.0,14.02,47.43,-122.58,Olalla,275500.0,71676.0,1821.0,4887.0,349.0,"Olalla, WA",3.0,1.25,98359,Standard
['360'],-122.066277,47.146398,46.926046,-122.258973,['Orting'],Pierce County,4497.0,69.49,47.0,-122.1,Orting,234300.0,74936.0,4183.0,12221.0,176.0,"Orting, WA",13.0,1.5,98360,Standard
['360'],-121.35232,46.783912,46.38802,-121.850929,['Packwood'],Lewis County,1525.0,458.56,46.6,-121.6,Packwood,144300.0,40107.0,587.0,1158.0,3.0,"Packwood, WA",20.0,2.94,98361,Standard
['360'],-123.157382,48.125418,47.866873,-123.528985,['Port Angeles'],Clallam County,10915.0,219.04,48.0,-123.3,Port Angeles,221300.0,43827.0,9961.0,22230.0,101.0,"Port Angeles, WA",14.0,0.07,98362,Standard
['360'],-123.401538,48.167859,47.866897,-124.335821,['Port Angeles'],Clallam County,6564.0,632.96,48.0,-123.8,Port Angeles,213100.0,47792.0,5578.0,13343.0,21.0,"Port Angeles, WA",30.0,10.75,98363,Standard
['360'],-122.610076,47.98404,47.804851,-122.75441,"['Port Ludlow', 'Port Hadlock']",Jefferson County,2961.0,37.21,47.9,-122.7,Port Ludlow,371500.0,63779.0,2227.0,4528.0,122.0,"Port Ludlow, WA",9.0,5.04,98365,Standard
['360'],-122.490899,47.591367,47.501163,-122.68412,"['Port Orchard', 'S Park Vlg', 'South Park Village']",Kitsap County,14423.0,23.18,47.5,-122.6,Port Orchard,229600.0,56549.0,13283.0,34258.0,1478.0,"Port Orchard, WA",7.0,5.53,98366,Standard
['253'],-122.497575,47.529414,47.403206,-122.801451,['Port Orchard'],Kitsap County,10814.0,80.47,47.5,-122.7,Port Orchard,249600.0,72575.0,10155.0,27693.0,344.0,"Port Orchard, WA",10.0,1.55,98367,Standard
['360'],-122.748911,48.144398,47.925902,-122.949166,['Port Townsend'],Jefferson County,8417.0,53.12,48.0,-122.8,Port Townsend,306000.0,43235.0,7227.0,14724.0,277.0,"Port Townsend, WA",11.0,10.29,98368,Standard
['360'],-122.519996,47.861908,47.650417,-122.710025,['Poulsbo'],Kitsap County,12638.0,56.56,47.8,-122.6,Poulsbo,318700.0,71410.0,11716.0,29528.0,522.0,"Poulsbo, WA",11.0,9.88,98370,Standard
['253'],-122.288923,47.243583,47.166524,-122.362857,"['Puyallup', 'Edgewood']",Pierce County,8867.0,11.53,47.21,-122.33,Puyallup,265500.0,64335.0,8265.0,20468.0,1775.0,"Puyallup, WA",4.0,0.08,98371,Standard
['253'],-122.214165,47.257554,47.157996,-122.298962,"['Puyallup', 'Edgewood']",Pierce County,9756.0,13.63,47.21,-122.26,Puyallup,265900.0,60953.0,8962.0,22475.0,1648.0,"Puyallup, WA",5.0,0.13,98372,Standard
['253'],-122.287791,47.170032,47.124955,-122.359998,"['Puyallup', 'South Hill']",Pierce County,9178.0,9.42,47.15,-122.32,Puyallup,243400.0,60056.0,8609.0,22246.0,2361.0,"Puyallup, WA",3.0,0.02,98373,Standard
['253'],-122.212697,47.17171,47.0792,-122.294031,"['Puyallup', 'South Hill']",Pierce County,14074.0,15.84,47.13,-122.25,Puyallup,243200.0,74694.0,13356.0,37360.0,2358.0,"Puyallup, WA",5.0,0.15,98374,Standard
['253'],-122.282607,47.126088,47.071506,-122.361674,"['Puyallup', 'South Hill']",Pierce County,9270.0,9.72,47.1,-122.33,Puyallup,220000.0,70373.0,8699.0,26863.0,2764.0,"Puyallup, WA",3.0,0.0,98375,Standard
['360'],-122.732304,47.992635,47.681979,-123.037917,['Quilcene'],Jefferson County,1329.0,116.96,47.8,-122.9,Quilcene,263800.0,47981.0,910.0,1998.0,17.0,"Quilcene, WA",15.0,14.97,98376,Standard
['360'],-121.664043,46.672105,46.387573,-122.165127,['Randle'],Lewis County,1157.0,212.76,46.5,-121.8,Randle,156800.0,35061.0,898.0,1922.0,9.0,"Randle, WA",23.0,3.04,98377,Standard
['360'],-122.775622,47.662135,47.520158,-123.02749,['Seabeck'],Kitsap County,1915.0,41.91,47.6,-122.9,Seabeck,317800.0,80317.0,1629.0,4173.0,100.0,"Seabeck, WA",9.0,5.81,98380,Standard
['360'],-124.252075,48.354372,48.198701,-124.623084,['Sekiu'],Clallam County,297.0,67.26,48.3,-124.5,Sekiu,223600.0,73984.0,179.0,371.0,6.0,"Sekiu, WA",16.0,0.0,98381,Standard
['360'],-122.872975,48.184952,47.866673,-123.250758,['Sequim'],Clallam County,14501.0,171.7,48.0,-123.1,Sequim,251000.0,47771.0,12736.0,26856.0,156.0,"Sequim, WA",16.0,0.03,98382,Standard
['360'],-122.657892,47.721416,47.618941,-122.782516,['Silverdale'],Kitsap County,8708.0,17.97,47.68,-122.71,Silverdale,297500.0,60635.0,7977.0,19727.0,1098.0,"Silverdale, WA",5.0,1.55,98383,Standard
[],-122.30986,47.132337,46.995825,-122.469627,"['Spanaway', 'Bethel']",Pierce County,15384.0,28.38,47.1,-122.4,Spanaway,199100.0,64758.0,14533.0,43173.0,1521.0,"Spanaway, WA",9.0,0.38,98387,Standard
[],-122.57429,47.251319,47.141519,-122.732542,['Steilacoom'],Pierce County,2867.0,8.94,47.19,-122.65,Steilacoom,295700.0,59604.0,2595.0,7508.0,840.0,"Steilacoom, WA",5.0,11.83,98388,Standard
"['360', '253']",-122.196765,47.257562,47.155855,-122.263782,['Sumner'],Pierce County,4688.0,9.67,47.21,-122.23,Sumner,240200.0,51863.0,4368.0,10461.0,1082.0,"Sumner, WA",5.0,0.17,98390,Standard
[],-122.11286,47.257808,47.088233,-122.226241,"['Bonney Lake', 'Lake Tapps', 'Sumner']",Pierce County,16281.0,38.57,47.2,-122.2,Bonney Lake,268000.0,83560.0,15325.0,44309.0,1149.0,"Bonney Lake, WA",9.0,1.01,98391,Standard
[],-122.544851,47.751738,47.712368,-122.580516,['Suquamish'],Kitsap County,1367.0,1.64,47.73,-122.56,Suquamish,221300.0,55385.0,1216.0,2994.0,1822.0,"Suquamish, WA",2.0,0.33,98392,Standard
[],-122.751942,47.360473,47.285945,-122.807684,['Vaughn'],Pierce County,588.0,5.55,47.33,-122.78,Vaughn,292600.0,57941.0,432.0,1107.0,200.0,"Vaughn, WA",2.0,0.98,98394,Standard
['253'],-122.430824,47.268046,47.231413,-122.447849,['Tacoma'],Pierce County,3933.0,0.94,47.27,-122.47,Tacoma,260200.0,31500.0,3286.0,6356.0,6748.0,"Tacoma, WA",4.0,0.22,98402,Standard
['253'],-122.439265,47.276103,47.25369,-122.470046,['Tacoma'],Pierce County,4569.0,1.1,47.27,-122.46,Tacoma,375100.0,52763.0,4079.0,7713.0,7029.0,"Tacoma, WA",1.0,0.0,98403,Standard
['253'],-122.381899,47.24097,47.179969,-122.431595,['Tacoma'],Pierce County,11390.0,7.61,47.21,-122.41,Tacoma,167800.0,43832.0,10522.0,32086.0,4214.0,"Tacoma, WA",3.0,0.02,98404,Standard
['253'],-122.440692,47.263764,47.233435,-122.505196,['Tacoma'],Pierce County,10412.0,4.12,47.25,-122.47,Tacoma,195000.0,42697.0,9317.0,22851.0,5543.0,"Tacoma, WA",2.0,0.02,98405,Standard
['253'],-122.4667,47.27792,47.246594,-122.553409,['Tacoma'],Pierce County,10220.0,4.27,47.26,-122.51,Tacoma,269900.0,58969.0,9562.0,21610.0,5064.0,"Tacoma, WA",3.0,0.41,98406,Standard
['253'],-122.464567,47.31852,47.268892,-122.560339,"['Tacoma', 'Ruston']",Pierce County,9427.0,5.62,47.29,-122.51,Tacoma,292200.0,66833.0,8765.0,19885.0,3536.0,"Tacoma, WA",3.0,1.62,98407,Standard
['253'],-122.429191,47.215545,47.18094,-122.463794,['Tacoma'],Pierce County,7656.0,3.38,47.2,-122.45,Tacoma,176200.0,49535.0,7072.0,18830.0,5569.0,"Tacoma, WA",2.0,0.04,98408,Standard
['253'],-122.440154,47.243632,47.184653,-122.505269,"['Tacoma', 'Lakewood']",Pierce County,9992.0,7.11,47.21,-122.47,Tacoma,166700.0,46886.0,8993.0,22989.0,3234.0,"Tacoma, WA",3.0,0.01,98409,Standard
['253'],,,,,['Tacoma'],Pierce County,,,,,Tacoma,,,,,,,,,98413,Standard
['253'],-122.428974,47.233391,47.214638,-122.463298,['Tacoma'],Pierce County,4279.0,1.68,47.22,-122.45,Tacoma,173600.0,45633.0,3884.0,10069.0,5982.0,"Tacoma, WA",1.0,0.0,98418,Standard
['253'],-122.356625,47.287583,47.233235,-122.438331,['Tacoma'],Pierce County,27.0,6.67,47.26,-122.4,Tacoma,,,26.0,1308.0,196.0,"Tacoma, WA",3.0,1.61,98421,Standard
['253'],-122.33486,47.320631,47.253627,-122.444635,['Tacoma'],Pierce County,7866.0,6.68,47.29,-122.39,Tacoma,318000.0,82585.0,7479.0,20151.0,3017.0,"Tacoma, WA",4.0,0.12,98422,Standard
['253'],-122.320413,47.258683,47.207197,-122.399685,"['Tacoma', 'Fife']",Pierce County,4229.0,6.31,47.23,-122.36,Tacoma,242300.0,58892.0,3952.0,10140.0,1608.0,"Tacoma, WA",3.0,0.14,98424,Standard
['253'],-122.500523,47.159504,47.060094,-122.67044,"['Tacoma', 'Fort Lewis', 'Ft Lewis', 'Joint Base Lewis M...']",Pierce County,3654.0,19.69,47.09,-122.57,Tacoma,,47190.0,3409.0,14584.0,740.0,"Tacoma, WA",5.0,1.41,98433,Standard
['253'],-122.463752,47.155853,47.097391,-122.557013,"['Lakewood', 'Joint Base Lewis Mcchord', 'Lewis Mcchord', '...']",Pierce County,2024.0,8.72,47.12,-122.53,Lakewood,10200.0,33445.0,1758.0,4839.0,555.0,"Lakewood, WA",2.0,0.01,98439,Standard
['253'],,,,,['Tacoma'],Pierce County,,,,,Tacoma,,,,,,,,,98442,Standard
['253'],-122.341697,47.23613,47.180815,-122.394453,['Tacoma'],Pierce County,2216.0,5.08,47.21,-122.37,Tacoma,246500.0,59178.0,2109.0,5371.0,1058.0,"Tacoma, WA",3.0,0.04,98443,Standard
['253'],-122.426134,47.184692,47.116003,-122.472476,"['Tacoma', 'Parkland']",Pierce County,13520.0,6.73,47.15,-122.45,Tacoma,175800.0,39846.0,12518.0,33956.0,5047.0,"Tacoma, WA",3.0,0.05,98444,Standard
['253'],-122.378863,47.181613,47.082129,-122.434803,"['Tacoma', 'Parkland']",Pierce County,11403.0,10.42,47.13,-122.41,Tacoma,199300.0,59940.0,10722.0,29661.0,2847.0,"Tacoma, WA",5.0,0.0,98445,Standard
['253'],-122.355942,47.180901,47.074489,-122.395892,"['Tacoma', 'Parkland']",Pierce County,4045.0,10.99,47.13,-122.38,Tacoma,248600.0,61703.0,3789.0,10173.0,925.0,"Tacoma, WA",5.0,0.02,98446,Standard
['253'],-122.503797,47.269154,47.242678,-122.565437,['Tacoma'],Pierce County,3244.0,1.66,47.25,-122.53,Tacoma,268500.0,46816.0,3010.0,6340.0,3815.0,"Tacoma, WA",2.0,0.67,98465,Standard
['253'],-122.500822,47.24682,47.211785,-122.582113,"['Tacoma', 'Fircrest', 'University Pl', 'University Plac...']",Pierce County,12169.0,5.97,47.22,-122.54,Tacoma,276000.0,53559.0,11350.0,26944.0,4514.0,"Tacoma, WA",3.0,0.83,98466,Standard
['253'],-122.502672,47.224312,47.184819,-122.623839,"['University Place', 'Tacoma', 'University Pl']",Pierce County,6297.0,4.59,47.2,-122.54,University Place,305700.0,61386.0,5939.0,14728.0,3206.0,"University Place, WA",2.0,3.56,98467,Standard
['253'],,,,,"['Tacoma', 'Lakewood']",Pierce County,,,,,Tacoma,,,,,,,,,98492,Standard
['253'],-122.522702,47.19772,47.118508,-122.593093,"['Lakewood', 'Tacoma']",Pierce County,12330.0,8.5,47.16,-122.58,Lakewood,240800.0,54303.0,11255.0,27546.0,3242.0,"Lakewood, WA",4.0,1.12,98498,Standard
['253'],-122.463794,47.199245,47.125602,-122.568498,"['Lakewood', 'Joint Base Lewis Mcchord', 'Lewis Mcchord', '...']",Pierce County,13719.0,9.21,47.16,-122.5,Lakewood,195700.0,37840.0,12450.0,29750.0,3230.0,"Lakewood, WA",4.0,0.65,98499,Standard
['360'],-122.809998,47.062468,46.900326,-122.932441,"['Olympia', 'Tumwater']",Thurston County,17048.0,34.44,47.0,-122.9,Olympia,271500.0,66729.0,16111.0,38133.0,1107.0,"Olympia, WA",8.0,1.29,98501,Standard
['360'],-122.903375,47.190246,47.021096,-123.202066,['Olympia'],Thurston County,13997.0,54.37,47.1,-123.1,Olympia,304000.0,60837.0,12637.0,30491.0,561.0,"Olympia, WA",10.0,16.75,98502,Standard
['360'],-122.749043,47.059856,46.99619,-122.839224,"['Lacey', 'Olympia']",Thurston County,15998.0,11.28,47.03,-122.8,Lacey,214800.0,58112.0,14764.0,36611.0,3244.0,"Lacey, WA",3.0,0.97,98503,Standard
['360'],-122.821882,47.187627,47.041427,-122.916737,"['Olympia', 'Lacey']",Thurston County,8432.0,22.38,47.1,-122.87,Olympia,261000.0,58095.0,7985.0,18199.0,813.0,"Olympia, WA",6.0,7.72,98506,Standard
['360'],-122.865585,47.059275,46.831125,-123.201246,"['Olympia', 'Tumwater']",Thurston County,12039.0,150.26,46.9,-123.1,Olympia,258400.0,65692.0,11370.0,28130.0,187.0,"Olympia, WA",12.0,1.87,98512,Standard
['360'],-122.629501,47.071879,46.916271,-122.851169,"['Olympia', 'Lacey']",Thurston County,12755.0,59.06,47.0,-122.7,Olympia,236500.0,68502.0,11934.0,31975.0,541.0,"Olympia, WA",8.0,1.31,98513,Standard
['360'],-122.69614,47.194211,47.045817,-122.84426,"['Olympia', 'Lacey']",Thurston County,8481.0,28.65,47.11,-122.76,Olympia,253100.0,66466.0,7914.0,20166.0,704.0,"Olympia, WA",7.0,13.89,98516,Standard
['360'],-123.635227,47.345308,46.790956,-124.12647,['Aberdeen'],Grays Harbor County,9519.0,238.78,47.1,-123.8,Aberdeen,137200.0,41903.0,8500.0,23814.0,100.0,"Aberdeen, WA",27.0,28.81,98520,Standard
[],-122.80443,47.417996,47.31724,-122.927865,['Allyn'],Mason County,1787.0,14.27,47.36,-122.87,Allyn,303800.0,60938.0,1396.0,3232.0,226.0,"Allyn, WA",5.0,2.36,98524,Standard
['360'],-123.799395,47.534008,47.358942,-124.138321,['Amanda Park'],Grays Harbor County,236.0,87.01,47.5,-124.0,Amanda Park,80000.0,44904.0,161.0,398.0,5.0,"Amanda Park, WA",14.0,7.01,98526,Standard
